,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
98941,SP,0.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98942,SP,2000.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
98943,SP,575.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
98944,SP,5700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98945,SP,666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
98947,SP,8150.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98948,SP,980.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98951,SP,1297.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98952,SP,1725.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
98953,SP,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
98954,SP,666.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98955,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
98956,SP,750.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98957,SP,958.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
98958,SP,1025.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
98959,SP,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
98961,SP,538.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98962,SP,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
98963,SP,342.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
98966,SP,766.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98967,SP,1233.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98969,SP,733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
98970,SP,1300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
98971,SP,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98972,SP,647.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
98973,SP,1200.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
98974,SP,2500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
98977,SP,1300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
98978,SP,780.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98982,SP,900.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
98983,SP,950.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
98984,SP,550.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
98986,SP,800.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
98988,SP,1233.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não
98989,SP,544.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não
98990,SP,1400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98991,SP,265.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
98993,SP,1866.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim
98994,SP,251.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98995,SP,523.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
98997,SP,1157.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não
99000,SP,1400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99003,SP,1750.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
99004,SP,9350.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
99005,SP,925.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99008,SP,250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99009,SP,469.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99015,SP,840.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99016,SP,1100.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99019,SP,1390.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
99022,SP,600.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99024,SP,400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99026,SP,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99029,SP,0.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99030,SP,225.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99031,SP,400.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
99032,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99033,SP,1003.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99034,SP,747.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99036,SP,1044.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99037,SP,915.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99038,SP,1152.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99040,SP,1350.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
99044,SP,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99045,SP,600.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99047,SP,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99048,SP,1036.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99049,SP,1100.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
99050,SP,1182.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99052,SP,3650.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99057,SP,2550.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99059,SP,400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99063,SP,2894.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99068,SP,884.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
99072,SP,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99073,SP,775.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99078,SP,2400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99079,SP,4750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99081,SP,2250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99094,SP,338.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99099,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99107,SP,733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99108,SP,528.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99112,SP,866.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
99116,SP,833.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99117,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99118,SP,900.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
99120,SP,833.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99122,SP,1100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99124,SP,1333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99130,SP,1333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99134,SP,800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99135,SP,662.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99138,SP,2600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99141,SP,1296.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99142,SP,259.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99145,SP,954.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99146,SP,1833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99147,SP,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99148,SP,697.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
99149,SP,1275.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99151,SP,1250.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99153,SP,1337.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99154,SP,480.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99155,SP,775.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99156,SP,1955.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99157,SP,2000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99158,SP,1269.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99160,SP,735.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99162,SP,596.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99163,SP,812.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99164,SP,600.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99165,SP,1033.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
99168,SP,1450.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99171,SP,766.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
99173,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99174,SP,844.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
99175,SP,947.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99177,SP,2333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99178,SP,1600.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não
99182,SP,875.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99184,SP,625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99185,SP,1750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99186,SP,1400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99187,SP,1333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99189,SP,5596.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99190,SP,875.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
99191,SP,3600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99209,SP,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99211,SP,1750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99214,SP,510.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
99216,SP,1400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99219,SP,1500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99220,SP,503.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99222,SP,805.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99223,SP,2900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99224,SP,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99225,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99226,SP,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99227,SP,480.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99228,SP,822.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99229,SP,1766.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99230,SP,946.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99233,SP,300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99234,SP,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99235,SP,1133.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99236,SP,650.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99237,SP,1897.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
99239,SP,873.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99243,SP,447.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
99245,SP,326.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99246,SP,677.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
99247,SP,1875.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99250,SP,1666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99257,SP,433.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99261,SP,1650.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99264,SP,280.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
99265,SP,1225.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99267,SP,2500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99268,SP,566.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99269,SP,700.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99270,SP,900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99271,SP,2788.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
99272,SP,366.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99274,SP,1900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99275,SP,1600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99276,SP,1000.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim
99279,SP,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99280,SP,1325.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99281,SP,947.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99283,SP,375.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99289,SP,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99291,SP,486.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99295,SP,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
99307,SP,1233.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99308,SP,5850.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99315,SP,1900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99317,SP,967.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99319,SP,900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99326,SP,1300.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99329,SP,1666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99331,SP,1433.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99333,SP,300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99334,SP,1100.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99337,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99341,SP,1340.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99342,SP,896.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99347,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99362,SP,413.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
99363,SP,450.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99366,SP,250.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99367,SP,322.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99368,SP,750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99376,SP,367.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99380,SP,1625.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
99381,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99382,SP,1600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99383,SP,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99385,SP,1733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99386,SP,262.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99387,SP,1166.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
99388,SP,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99389,SP,650.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99390,SP,500.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
99391,SP,1450.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
99394,SP,1333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99395,SP,1433.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99397,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99398,SP,1494.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99399,SP,625.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
99400,SP,1057.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99401,SP,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99404,SP,662.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99405,SP,833.0,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim
99407,SP,2050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99409,SP,847.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99410,SP,1576.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99411,SP,333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99414,SP,1576.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99416,SP,312.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
99418,SP,495.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99419,SP,230.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99421,SP,2200.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99426,SP,1106.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99427,SP,1250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99428,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99429,SP,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99430,SP,1060.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99432,SP,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99433,SP,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99435,SP,1200.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99436,SP,1956.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99437,SP,845.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99439,SP,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99453,SP,5750.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
99454,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99455,SP,3550.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99459,SP,2477.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99460,SP,1248.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99461,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99462,SP,464.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99464,SP,394.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99465,SP,550.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99466,SP,1866.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99468,SP,1105.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
99469,SP,1450.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99470,SP,1272.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99471,SP,567.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99473,SP,4833.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99475,SP,417.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99477,SP,1333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99478,SP,2666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99479,SP,2500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99484,SP,375.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99487,SP,1433.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99489,SP,1437.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99491,SP,983.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99494,SP,1313.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99495,SP,1775.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99498,SP,2266.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99499,SP,900.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99503,SP,670.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
99505,SP,375.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99508,SP,479.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
99511,SP,1350.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99516,SP,350.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99518,SP,400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99521,SP,1100.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
99522,SP,1016.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
99525,SP,1025.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99526,SP,1625.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99527,SP,475.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99528,SP,744.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99532,SP,8000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99533,SP,2333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99535,SP,2300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99536,SP,1894.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
99537,SP,6500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99539,SP,6350.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99544,SP,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
99545,SP,4350.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99546,SP,5400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99551,SP,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99553,SP,1250.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99556,SP,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99557,SP,1220.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99560,SP,733.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
99561,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99564,SP,266.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99566,SP,366.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
99569,SP,340.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
99570,SP,1494.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99571,SP,487.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
99576,SP,950.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
