,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
91789,RJ,800.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91792,RJ,974.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91795,RJ,297.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
91802,RJ,609.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
91805,RJ,875.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91807,RJ,262.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
91812,RJ,900.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91815,RJ,966.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
91816,RJ,1008.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91819,RJ,1950.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91820,RJ,1800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
91825,RJ,1200.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91831,RJ,221.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
91832,RJ,4033.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
91838,RJ,362.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
91842,RJ,545.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
91844,RJ,1089.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91848,RJ,266.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91850,RJ,624.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91856,RJ,325.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91857,RJ,181.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
91859,RJ,3500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91860,RJ,770.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91861,RJ,731.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
91862,RJ,2144.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
91863,RJ,775.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
91866,RJ,1062.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
91869,RJ,225.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
91870,RJ,2025.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
91876,RJ,1012.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
91877,RJ,881.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
91880,RJ,531.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
91937,RJ,4274.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
91941,RJ,380.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92062,RJ,762.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92063,RJ,433.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92064,RJ,675.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92070,RJ,100.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92071,RJ,0.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92073,RJ,900.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92081,RJ,389.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92082,RJ,2550.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92083,RJ,4826.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92088,RJ,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92095,RJ,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92098,RJ,980.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92102,RJ,1500.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92103,RJ,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92108,RJ,360.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92116,RJ,1666.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92117,RJ,760.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não
92128,RJ,2000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92130,RJ,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92133,RJ,460.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92134,RJ,637.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92145,RJ,1250.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92155,RJ,916.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92169,RJ,616.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92173,RJ,1050.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92174,RJ,1770.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92176,RJ,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92179,RJ,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92188,RJ,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92193,RJ,1043.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92218,RJ,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92219,RJ,587.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92220,RJ,3000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92224,RJ,2000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92226,RJ,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92227,RJ,962.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92228,RJ,241.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
92229,RJ,1362.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92231,RJ,706.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
92234,RJ,583.0,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
92235,RJ,847.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92240,RJ,326.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
92241,RJ,320.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92243,RJ,641.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92244,RJ,2020.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92245,RJ,875.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92247,RJ,1400.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92249,RJ,612.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92250,RJ,1200.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
92253,RJ,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92254,RJ,694.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92255,RJ,362.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92256,RJ,236.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92261,RJ,3941.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92262,RJ,1800.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não
92266,RJ,1787.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92267,RJ,425.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92268,RJ,1224.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
92271,RJ,400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92275,RJ,450.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92280,RJ,4400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92283,RJ,273.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92284,RJ,891.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92286,RJ,700.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
92287,RJ,1100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92290,RJ,1233.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92293,RJ,2425.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92296,RJ,1150.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92298,RJ,581.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92301,RJ,510.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92302,RJ,3250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92303,RJ,375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92305,RJ,374.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92310,RJ,531.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
92313,RJ,277.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92315,RJ,724.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92317,RJ,672.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
92320,RJ,713.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92324,RJ,2144.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92325,RJ,6100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92327,RJ,2200.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
92329,RJ,2512.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92330,RJ,1025.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92331,RJ,2300.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
92333,RJ,425.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92334,RJ,6866.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92336,RJ,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92337,RJ,4200.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92338,RJ,783.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
92343,RJ,600.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92344,RJ,559.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92345,RJ,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92347,RJ,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92350,RJ,280.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
92353,RJ,449.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92355,RJ,625.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92357,RJ,440.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
92359,RJ,9000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92377,RJ,975.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92378,RJ,1500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92380,RJ,475.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92386,RJ,690.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92387,RJ,1383.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92389,RJ,2750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92390,RJ,480.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92391,RJ,1336.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92402,RJ,225.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92408,RJ,190.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
92410,RJ,741.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92411,RJ,1084.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92414,RJ,1042.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92420,RJ,537.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92427,RJ,900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92430,RJ,175.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92434,RJ,1165.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92435,RJ,212.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92437,RJ,1366.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92438,RJ,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92439,RJ,741.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92440,RJ,925.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
92444,RJ,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92445,RJ,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92448,RJ,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92450,RJ,912.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92452,RJ,768.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
92454,RJ,468.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92456,RJ,724.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
92457,RJ,1350.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92464,RJ,2500.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92468,RJ,1216.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92475,RJ,955.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92489,RJ,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92490,RJ,325.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92495,RJ,721.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92497,RJ,1120.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
92498,RJ,666.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92503,RJ,1250.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92508,RJ,675.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92510,RJ,675.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92512,RJ,550.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92515,RJ,724.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
92518,RJ,849.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92529,RJ,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92530,RJ,1541.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92532,RJ,434.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92544,RJ,746.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92545,RJ,575.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92549,RJ,766.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92554,RJ,724.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92555,RJ,1650.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92556,RJ,550.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92557,RJ,716.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92562,RJ,1206.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92569,RJ,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92573,RJ,1608.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92576,RJ,1374.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92592,RJ,681.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92593,RJ,516.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92601,RJ,450.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92602,RJ,7240.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92607,RJ,1133.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
92611,RJ,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92620,RJ,560.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92621,RJ,724.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92632,RJ,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92633,RJ,2087.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92654,RJ,616.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92655,RJ,326.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92656,RJ,390.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
92657,RJ,468.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92664,RJ,1448.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92665,RJ,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92673,RJ,457.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92689,RJ,1100.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
92691,RJ,581.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92692,RJ,2400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92698,RJ,468.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não
92703,RJ,1000.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
92709,RJ,2800.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92711,RJ,604.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92723,RJ,592.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92731,RJ,300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92735,RJ,482.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92746,RJ,833.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92752,RJ,362.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
92760,RJ,2028.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92777,RJ,2965.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92778,RJ,1016.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92782,RJ,55.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
92784,RJ,445.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92788,RJ,144.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim
92789,RJ,788.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
92790,RJ,3189.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92793,RJ,1312.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92800,RJ,1066.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92801,RJ,6400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92802,RJ,825.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92809,RJ,100.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
92824,RJ,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92829,RJ,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92831,RJ,512.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92832,RJ,500.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92861,RJ,5650.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92865,RJ,2250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92867,RJ,2987.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92868,RJ,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92870,RJ,750.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
92871,RJ,665.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
92875,RJ,700.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
92878,RJ,936.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92884,RJ,603.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
92885,RJ,1350.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
92888,RJ,1408.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92890,RJ,1646.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92924,RJ,1172.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92928,RJ,425.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92936,RJ,266.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92938,RJ,3112.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92943,RJ,3000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92945,RJ,5000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
92959,RJ,891.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
92960,RJ,170.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
92963,RJ,750.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
92969,RJ,794.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
92970,RJ,1646.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
92975,RJ,1312.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
92992,RJ,306.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
93003,RJ,511.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
93007,RJ,184.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
93010,RJ,2066.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93013,RJ,1074.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93017,RJ,4500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93018,RJ,850.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93021,RJ,1400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
93027,RJ,1112.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
93033,RJ,405.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
93036,RJ,508.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
93043,RJ,750.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93046,RJ,4000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93047,RJ,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
93048,RJ,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
93049,RJ,3150.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
93052,RJ,756.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93061,RJ,982.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
93063,RJ,1349.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93065,RJ,810.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93070,RJ,4483.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93084,RJ,866.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
93087,RJ,622.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
93088,RJ,816.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93096,RJ,241.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93097,RJ,828.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93102,RJ,1820.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93103,RJ,1600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93106,RJ,1700.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93122,RJ,500.0,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim
